business_id,review_count,stars,state
o6C0AFmyRNaBl2nFTfvQvA,18,3.0,TN
y-Ook7IVvOhJYON2ztX5ZA,58,2.5,FL
yd2vlqig_1inpOYcDzzHGA,128,3.5,TN
S_i39mHBCZadtvwdC6Hb6Q,19,2.0,DE
Lpzofxs_5GdRKIfvFcjTjg,8,3.5,IN
KzvujtYJIKJOLqQSWKee4Q,25,1.5,TN
gO_W7JLMw2om3l1NUUlvjA,73,3.5,PA
9M7LpN2FISuihc9Ad0makw,61,4.0,PA
rbSgvYiU8bW_jPttu7wocA,52,3.5,NJ
mcmOeaoHlryrtogjd3tooQ,177,4.0,DE
jNM51CiEYvELZz1tEYfa0g,21,2.5,LA
9JrZDH4Mq0BXQ2GYIJmo-g,545,4.5,FL
3nHT_sqsDHlL9TopjpNRrw,117,3.5,TN
nPruiFveAtUcGrUbFBeQuQ,5,4.0,PA
l2TdZEPHrboWrMUnoFB1RQ,69,4.0,PA
V0Yk3v1FIMGnvJOj88nHcw,7,5.0,NJ
j5ONPJDjjbtKzBBcySuAfw,7,4.5,FL
JwrIiF4oihcg9rjyHjxY7w,63,4.5,FL
7vLNhkXPzmufC6aKkh3n8Q,14,4.5,PA
0gLOMJD45H-g1ABB3H_Vlg,10,2.5,FL
7iafAVGTij5cpGn3KHmjPw,41,4.0,IN
JbasD9GrfJ7SeiiucoizTA,56,3.0,NV
KrIYzFdgTHThtmHGiaI0BA,20,2.5,PA
jnciJn3zzPY1-YssQeA34Q,10,3.5,TN
Nk4ed0CzUUgrTa59YRWkkg,84,3.5,MO
TPJDYtx3macicNZzOWaA7Q,119,2.5,TN
zIqUOfu08Epj8GcZNbwDOg,18,3.0,FL
dn5UNxFPMSzUsXsESSfpRg,50,3.5,MO
EILVLAwEPdGAV_ZC0edtgA,28,2.5,CA
PykDd8fgp-Q7GwRdP9qZAw,35,3.5,PA
eUQmOVBT7ftGzHLiKSnEbQ,59,3.0,PA
nYMkrXgjN8AU04uYouBmLg,12,3.0,IN
ybpCdZgY43JGcuAeGfm4Bw,73,4.5,IN
Mr0-8BXsmM3AqPyzkOENjg,38,3.0,FL
TitQg4QZ5OEWd6rsRmdYXA,77,4.0,TN
DvKVx_Em_UkG2NPeeKSJzg,23,4.0,DE
6OidjzqnwYwnAUijnpkr1g,12,4.5,LA
JaWItkmWVAlD-zreyAp06w,19,3.5,PA
qg6TJc2izTA52XFHAxdVjQ,60,3.5,PA
55748brjxjqxStqTmc97_Q,10,2.5,FL
m0IftALyhD48DUgfRsngUg,57,3.5,PA
xtEDyU98DnjqsCuV8apV6A,11,4.5,PA
Ep9NX5TnatUhYfgHfr_nwA,9,4.0,NJ
015DpGQSGAjbHfa7KE-p5A,9,3.0,DE
25ZQ0blG4UNCYoa61tvLOQ,109,3.5,PA
TL3smLbCudawsxvMOVLxvQ,11,4.5,FL
aKcrTHvD7b5Wf778vxBhPA,24,3.0,AZ
_zTCeJDF00ssmvBUMY9sKA,22,2.0,PA
y_CTCMSA1Y_I6dxZ3wzRDw,12,3.5,FL
iqYd32L2J-bdLP-mad-aKA,40,4.5,IN
mR4CDF1bBnd02yi77WOGXA,7,4.5,IN
CwhlRNCsbqpJVFkhNZ1LRg,64,3.5,PA
ZQJGYnN9J-1JMLzeDFWocA,50,3.0,NJ
aHzZBvnqIQAzNb-MZ2K8AA,39,3.5,PA
Oqvb8pQEmiXzmkmq-LMXow,126,4.0,PA
V4nXsE1_k-BUwNUQ8F7LIQ,5,5.0,MO
lnk79VVLnZg5IgO3tOMoDA,53,3.5,LA
EEb3GAsXzLU1M0z64uAh1g,90,4.5,PA
p6eqb3CSMuMPmkkVlLDhpw,10,4.5,PA
thaxF2Bnvu29xdXCf57ULw,122,3.0,PA
VB759uLxn1xSgrIrUwDZvg,259,4.0,IN
iqUjgdqNjfZIz0Zs4Y2_cQ,5,4.5,TN
RY6y9bVe3RlKq33pCX8wAQ,23,3.0,FL
vJBt6FHaL7SbRu4AwkggRg,8,3.5,PA
ZRRKFS5ih1idvycC0PlXOg,143,4.0,PA
ncOYJLFtPMPVECKuVc7_NQ,87,4.0,IN
Sy4VvCqRsPB0IN8u-0wVtQ,200,4.0,TN
jk37QP6XsErBenlPfVBKEA,17,4.0,IN
nYaGLuZOemCkkTUl4YJHbQ,19,3.5,FL
_kyICE-EUT5iExwp0RdARw,21,4.0,NJ
1nK_pMoriYMXfx2GHVdtkQ,5,3.0,PA
vG0uDzd0eoqryYUNfXwgjA,78,4.5,PA
N1K0uvE1dCoVD1Ekv64P4g,32,3.0,AZ
WkKfqNbnL6oU_xJblmtN_Q,63,4.0,PA
sBinabsXdIYlw7-6W11tfQ,17,3.0,FL
AgJJCB50HW8mCO1qcNbhTA,8,4.5,PA
GdIYSvhK6eiD306HkW6zxQ,22,2.0,PA
9wOu72ziaI39kmkeebwXOw,25,3.5,IN
TfVWvcKdpqBconG-fRzMyg,9,4.5,NJ
INOGmv-Mcb4ZPuMltrIucQ,16,4.0,AB
4lVR4qfWaX-wn1v4EakF8A,28,4.5,DE
jM9eNs-zXQ9iPpKskv2kgA,80,3.5,PA
YJVXMOIKhJjQczWj9YTwrg,230,4.5,MO
oMEwRqGkq9z4okSJEvD1Ow,32,4.0,FL
EGfGwQ6VPSlnm_g3KTa1Dg,98,3.5,FL
TmDMokXxv-js81viBxojKA,61,3.5,FL
67gSZppJ7C5A95ABZA_ecA,18,3.5,PA
K4I8PyxqI57ABlV_rn8PEQ,112,4.0,ID
iSqCE0EbB-FO0x9nkFl5dQ,44,4.5,NJ
5kWhgFvaf9_zeyOfO-2NxQ,89,4.0,NJ
eGBjKHknSYJvbpZvfOIkow,16,3.0,AZ
wuOrA68lYZhoFTq5m1Nsnw,40,2.0,IN
ZAjbQcdxkkVdjkjqWT2fsQ,7,4.0,IL
1hr2ZbzZp2J03YamYtNSeA,35,4.0,AB
y6m-NyM9IeQj8-gokS8seA,12,3.0,PA
lS6m6n1u7jh73i-ivIuUiw,72,4.0,FL
trwHwsXOVV-ZmF-MtP98BA,807,4.0,PA
cOthu9CsecDfovLWaD5Hnw,9,2.0,LA
eub4YPzxUWWtJoy_d72rSA,56,3.0,IN
WeZc1P-5vW0-y_OrhGaXEg,8,2.5,FL
baG854MRdsasr99D65xo6Q,16,4.0,NJ
2QGyW4T6E_4iSltdx9i2RQ,515,3.5,LA
aca4m9TSqTxQsEQ2H0KSwA,166,3.5,PA
suVYxo-uPNTlpkJ7w7J-wg,157,3.5,LA
IaQEUsz-a4NEZyTg4PiaTA,214,4.5,NV
yV6JdDdTduK4oEN0TlNwAQ,16,2.5,MO
2f-PP348eAmSj1zowp2kiw,38,4.5,TN
XZlFy9h0YIctWZl8bzLB1g,18,4.0,FL
C809UuprygJyEgJw4wr2Pg,106,1.5,PA
awWMljjNOFhWF1CqHwjgSg,6,5.0,PA
0PLdpQTNPSvVeyatA96hQg,20,1.5,PA
Q22UzlwqkRkISP7LG4WXzA,281,4.0,AZ
UiN0rLzx39wVq9XpEOo26A,154,4.5,FL
nQgchGUCFbIQfpW1XotdBw,19,3.0,MO
PHUVaSethYhDz1uDIj5tYQ,5,2.5,IL
-QP2hZmYtQh-UFUA4llVVg,20,4.5,NJ
PWxNiYaCk7rUdobRnp4-mA,14,3.5,NJ
MlLct82m1l2RxwC_i_D4jw,38,4.5,AB
190tghYWgZMzelQi8ZAsyw,42,4.5,NJ
HNREwZWJqeapl4-uRhaKNg,26,3.5,PA
9nSmvLYfDs8r18Vl61fOCA,6,2.5,IL
LvqnqMvT_5TucWfvKvwTmg,12,2.5,NJ
pGM44vXYa6lke-dU4h-xpA,112,3.0,FL
n9rqxJ426kxZ84Bs8S5e9Q,42,3.5,FL
0NHmFJnDcXEcSoGJuUBYYA,36,3.5,FL
AQnHRUKqYb8ovUTmLKyJAg,288,3.5,PA
n2lb5J-gMv9tdPl6g-e3gg,6,1.0,AB
xeifuq1qZF93ETmY0Z2Zeg,24,4.5,FL
A40oNtZBAGs82OSP6llwlQ,68,4.0,PA
fMSNQYC9AxDVCkmY4M-mLA,123,3.0,MO
72Vrhf0cLnr1zdata6hshA,10,2.5,IN
O5lC4xOPq6EvfhfVy0Uxaw,77,4.0,FL
2nnVlm-_T4wk1qOpycifPA,50,3.0,NJ
lVI4VnGah8Klp43wbLat6g,104,2.5,PA
CygwCGaw_aCWdpE6cXgSwg,20,3.0,IN
7oLG8FVN9ERoecR79CjyWQ,22,4.0,NJ
VHn9quq6LQftvSxOUfABjA,28,3.0,AZ
bNbeh5ht7xnElgdLp8tHAg,19,4.0,NJ
AFe9CAVwXMQe1LssZ-jJmQ,215,4.0,PA
yMcd4ZuCDMAhatu5MkAaSA,38,3.5,PA
hJlz7fa9pvdMRtIp4ADDlQ,118,4.0,LA
LNKdBw4Gprq0poR9KVNH9A,9,4.0,TN
-QdmnLQrSOPuuzwGbW-dxA,6,2.5,AB
DI17XTmnorT8PgezIEC_tQ,10,4.5,MO
7S7ajPe6V1hkT5I64l_vhA,12,3.0,IN
cjNiQ1g1VF3rU3uF7EN3yw,16,3.0,AB
ZOvg2t_OjKMkzgUol-jXGQ,64,3.5,PA
TE2IEDNV0RcI6s1wTOP4fg,219,5.0,PA
WWAM60cfHhoMBnYqdAtmyw,22,4.0,PA
NFzfuIFghE-HnrodHpaT6A,896,4.0,PA
rhB67245LKIRxeERHmocIQ,41,3.5,PA
r45pPMV6GL4vpD4TFiaYQw,40,1.0,NJ
RVzroffkQf6P8uv4qCBh8w,247,3.0,PA
cxWKJziN_hzOlc_D4D7Sfw,6,4.0,NJ
FGkLW4cygmUGD_AwTBwobQ,43,3.5,AB
oKplSGIyrXvPXvSBfDzXiQ,19,2.0,MO
mJyr8BGFsJA2gSx6-GaqKQ,8,3.0,MO
2YoQRByvTjdP4GSVnPcANA,50,3.0,CA
urXE9YSeQpOv16kjDu6CHg,9,3.5,PA
9tOw202PkO9efW8zSuFdAw,5,3.0,NJ
3jVPct5VUcngkR_-1da-oA,16,4.5,PA
iVnHnAoLnfQEFdFD5DSxZQ,75,4.0,FL
PQrOZUAArkHasgg4y3VPlg,12,4.5,PA
RDIsXBd5h8ML1wSQ7AuKxA,48,4.5,LA
SAQgO7Ij2cdnMp8VQKBffA,49,3.5,CA
vH7J9jSry4QgOR1MqTuRLw,9,2.0,PA
W3iq8S2Yu3bzahLHIhDIKA,15,1.5,LA
k6zJC49Q6-mz8ctJmGceaA,11,2.5,FL
kUHCfupbNq-xw_zO42_GqA,78,4.0,FL
Ka2ZDJpkzCPe1Gv-bg-MDg,8,3.0,MO
_WXisiele6N-scYh2m8Gmw,91,3.5,FL
Ok1ozDNrYFkGkJQZYswalQ,96,3.5,PA
8U9BqDxF0gqdO-cDY4973A,10,2.0,FL
k4-QGDS29Db7YX2ZbSzG1g,36,4.0,PA
BqdFPInoo-R5YYvYV3mJjg,6,2.5,LA
YXroODUXRd961r093VJ6bw,7,3.0,MO
bEzNd4tf8T8biCJWRTYwBA,25,2.5,IN
mq3JkTyu7DEbmoeKjsXQqw,10,3.0,TN
o46D9xB7lW3Zkumlj07H-w,30,3.5,FL
jVKuMEMsgC_w4T0-_dRIDQ,17,3.5,IN
JFP_w0PNy57unh1P5x8zYQ,17,2.0,AZ
a04CdDjRYeJ7GypiYr8sIA,10,1.5,LA
ylyFS0n0yeGXgLSGVwpGIA,11,1.5,MO
vR-t8pg-ARU9Z-ssT2aRdg,181,4.0,PA
7JCjanZMnRu2khh4FzAZIQ,11,3.0,AB
gx5Aodh8ZiMEuyM34pBvzA,116,4.0,FL
pdA_LDIltHTu6PwyC9ITfQ,7,4.0,PA
VfjeIA7g9UdQvRokWeBo6g,11,4.5,TN
ghC8KaoRIe-B8pkKpsEVWQ,11,2.5,MO
FD5pfqrsH6bdodCkV-YI1g,208,3.5,MO
OXFCsM7_GkJ9KC93_UIbuw,32,4.5,PA
Z_WZq3uFGqvtjsFl6kNBQA,1164,3.5,NV
b9HbtcogniEIM1ObayxDIA,16,2.0,PA
6_37iH47aHnMODiXVl-gUg,297,4.0,FL
VC7VTddnZmY6RQoLQd_49A,278,4.0,PA
_QuTMcMk2_2UM3gDOnuwyQ,91,4.0,NJ
ij3BCvYkL9Obq4cafe2qew,5,4.5,IL
iZyQrpnxfCbgOf6XXEIuBQ,20,3.0,FL
kkAyWX3toco_aLk0nNM-3A,73,4.0,FL
JEY_IuBUJ0U0cIHTNMfIGg,48,4.0,FL
uoP-KzE_rH16Uq03-iu66g,98,4.5,ID
7iWKDRNgipCWV__4U3iktg,9,2.0,IL
4BWK_TegPTxcLj9PV4GVhQ,38,4.0,NJ
kUnjL9oAVYF89ZKJKtjDmg,13,3.5,FL
duz2bWuEIh30NgevH6IUMg,16,3.5,PA
FecYanGjiNU9pBaGPRp4IA,41,3.0,NJ
ySHS6i9RxGZOIkVPcj-ckQ,127,3.5,IN
74Y87OGyUhgIV9Deydp16g,17,4.0,PA
HdV3iwFtEmvdaW9dYw_wlQ,21,4.0,ID
HdbG53Bt29qyqYhjl5NDOw,13,2.5,PA
fkAxNJoDJTAJU5x9xfCUnQ,112,4.0,NJ
-pyEgpSarPYwbclUdxk2Ig,8,4.5,PA
LeeTBrPv9C_piRZC1Q_Qsg,17,4.0,AB
AEWG0B5Cxgt1TWfabakp-Q,7,2.5,PA
pvC022Q2HIsSg0dNksS7bQ,6,3.5,AB
VbLfqHIE35qdHvtmaX6MDA,38,4.0,IN
shWeoleJWUr7jsMyheAyVA,30,3.5,PA
zxPcNvM4aPZu6gUmTFkazQ,107,3.5,FL
9P7hxwVKjYS4C-EkPlvZMw,154,4.0,FL
X88peRm-n4CCwsQDO9y_PA,12,4.0,FL
jJYjNEI8o2q1S9k89ndRTg,91,3.5,FL
yGEFpdRisuONpXCOnNTgtA,27,4.0,IL
BzkflKlgETxnvhUOHopnyQ,54,4.5,LA
8cvkk0HB-F2Irctug1h3SA,190,4.5,FL
64zjcLKeEQ5_oGQDnpsj5A,33,4.5,PA
IaIgyHK4q0Gc0Sc_-6Myrg,34,3.5,PA
mpohn2WMieNScSm7xheOKg,27,3.0,ID
KkCkP7Va_4OD25Q35UyynA,12,4.5,PA
3wLmMcYDXWkiAjLCFAxg3w,31,4.0,AB
FvBLSErZi9ScAIB7uCIj1Q,42,4.0,FL
6A8AqkbkL_6ZaQBNVMgB4A,7,3.5,PA
8SsccbicuHmlM3YhTOzIdQ,11,2.5,PA
OjaeMh2gX7I2E5kSP9MAEQ,6,3.0,FL
Rgp0ZBmxRjf0pqqVnvzm8w,21,3.5,DE
-QmdKVHCKxbyZJ5JgKFQNw,27,4.5,NJ
8piKZNyXUZeG8LVhJDihpg,10,3.5,NV
eXjJ4efma0LRR0eCQaontQ,38,3.5,LA
hPAnXIQ_Ucq_pWndmrdt5Q,61,4.0,MO
833wlKuCtI8lT28oFsYV-A,6,4.0,IN
aoL_suEE8_QemZwhuTGo7A,52,3.0,NJ
xp88KRa-wUE7Nom45p2F3w,13,4.0,FL
DW2aLprOpZfW-35l-_aBcw,9,1.5,PA
2POgnNz3br94YBco7z1UwA,8,4.5,AB
ZAZljXWLdWUhTSAkO8qdXg,345,3.5,IN
4yCjkWi5W9L6qm-tfnDG5w,7,3.5,NJ
fKrmWy4GFsrgdOYhN9pyZA,334,4.0,CA
3xHkEBrXjrTrAY3vpxy23A,131,3.0,ID
Lkreype3dg1jMdglCVEhcw,6,1.5,NJ
lYOCnSPLrnpxlKtv0J09bA,59,3.5,MO
QfPYXRO7MTXUIBJKvOEjLA,15,2.5,AZ
4KV4bDVKzUCLrnIHgJKfNg,28,4.0,IL
sRxIL_d1ygEtLoHvGs6N_Q,23,3.0,IN
0iNfZDJgbBq8svJz0C-LvQ,129,3.5,IN
MQivsxEWhhdL8ARzO3jA8Q,25,5.0,FL
ViZaLnjXlHO6cb3D7MfKmw,291,4.0,PA
gpyLhszdiZ2_eIXeLIMU4w,76,1.5,PA
NHWWRbUQz6uFaN4zrG0dnA,46,2.5,FL
fSsk1VSndVPe97MGIu8vEg,37,4.0,NJ
2mbH5r0clGty4w7dchJ-Gw,6,4.5,PA
73uFR4QuDuH9VD1oehtOQQ,12,2.5,AB
uoeelV3ihPSkKLHEZqDiYQ,88,3.5,NV
zc2YMtL1HlHv34yJ8AsLWg,76,3.5,FL
6A4HhdsQPBF2I3FPlPJbJw,19,3.0,NJ
E8vPptotPwJ1eBGu1Vfmyg,51,4.5,FL
qZpvAB0CL3n3r9JYJnyBgg,41,3.5,CA
q6Rln6JUAr8ALqbTNZs2ag,468,4.5,FL
9hqSq505dwwI-z7JNpgQcg,6,2.0,LA
uxE5yRYR98oPgc0AFCD26Q,27,2.5,PA
PtvSUANYUEkc8PL_48J1lQ,10,1.0,TN
9w5iVQslhApHMvxVhXGgcw,10,3.0,NJ
OyA6RIKv-2ZeUZF12V2xOA,194,4.5,IN
cvBkGrPr7HXTDzNzUgheOg,37,3.5,NV
CuRjZOmfnXjefwEpyzmTTw,60,5.0,CA
7SF4IRJvz7gWksnpGrIpcA,74,3.5,LA
oGzw-SVhmmvbaqj59J-q1w,133,4.0,IN
VW03li9QzVKRn5F_KET8uA,5,4.0,PA
HxSAlo0GRb4JTmDIxNw68Q,227,3.5,PA
AsYatpyVqR2jUTOvs7W2_w,102,3.5,ID
A9K47DPPPxmoi3HorT1xag,9,4.0,PA
dz3dov1RfT25X_StP__cdQ,13,2.0,DE
UaRtzHAyTf19bMxkxZk7bw,110,4.0,PA
Am5wWa0v13NZRsJ-g9f9cQ,108,4.5,PA
rL_gE_72vsvivmRE85zIeA,72,3.5,MO
ZrxlfdFU_qpnIHI2DmoRxA,176,4.0,CA
11lHngq8vJcOnWvIbBLo-g,8,3.5,PA
Ifg91Sp981Io80sqMBr8Ew,46,4.5,PA
Zcsn5Ae0u2YO4Xj7EsgDug,11,3.5,PA
fWNhmNkRpx0YJ4Xn-9AhtA,21,2.5,FL
TWk5EC3H8FT9J3VpfmWWfw,120,4.5,PA
hRMKcIPO5WoZBtYTtSZCYQ,9,2.5,AB
PBUVZyRwpTw5XeRP2FRC4Q,9,2.5,ID
HWLXfIxmhG3hETxlhXEg7g,115,4.5,NJ
q8TxxjZ6ZkaHtjetuaZXwA,43,3.5,FL
IzyQVIJG8JAnOiRQPb0-wg,208,4.5,PA
vLh2X2TWP16imkRQgqHnoA,24,2.5,PA
m5sJOVp2g1ZhSUgsoGxfbw,87,4.0,FL
b7PuAxiGHaCPZbpVmGgnmQ,6,3.5,NJ
pSLOLTtA_MDwwGCuXssXiA,64,3.5,MO
kLas0AKQ5D0HoIqPYsqrIQ,16,2.0,NJ
0CssPu4DgIImkouHXKTY6Q,146,4.0,FL
iDL_412a-SHChFoCDE4R9Q,73,4.0,MO
3XlLh3Zh6MJeqX5LFvEUTQ,28,3.5,FL
t1O2maRO9R65clkQEbMPLw,6,1.0,FL
jFmYoL-mN5qU1tBI0A2YXA,32,3.5,PA
hpkoc68oFIzxIAsLim5lWw,8,3.0,FL
tgimwo5WkmvIEPTeetEf6A,19,2.5,NJ
O3vbRv3MriM8EnLUAiemPQ,14,3.5,IN
g8Be92bxww7i4i5pwioIWA,54,4.5,FL
FotR6jku5WWtm8THC4T7ig,34,4.5,PA
1s8WJM2zbUScgZ-7HlMXuA,241,3.5,AZ
iKVPqvUHcPyh5b-chj9jAw,16,4.0,PA
LhCpADBfQ7Bz_KSDHDErqg,11,3.0,FL
zwY09ULZnVDxWxWTHdOcqw,33,3.0,NJ
w_OFnYUfP201HjxvgGKf-A,66,2.5,PA
bBZfjQQb_14_GSWlZ-dm5A,114,3.0,NV
Wx2G_Vbly6uHK4kuAeEg6A,117,2.5,NV
eq4BzsUMGlVwZ-4WoHR1jQ,206,3.0,MO
ZTTMa3yZ5MmOTzbXIu6lqw,79,2.5,MO
5G3LzQ_pouGBbuShPPP8_Q,51,3.5,ID
0FqqWN5GMdqzF9JnwH2ulg,27,4.0,PA
htkEJvkIMjiMvaOOGfLCVg,137,3.5,PA
p97AKAHZbh7siJS6FA9xzw,22,3.0,IL
cWFyGS-mqIwcGY0dmp3Y-w,11,3.0,NJ
-Ti5pwj6mA99khsxxur8aQ,141,4.5,PA
CdgxpnHLpA0MttnglC6vrw,15,4.0,FL
8mI2lAGLKu4irfjsevMlLA,16,3.5,IN
nxOtSRgqnr_3fb-nnSc8mg,105,3.5,IN
geFqswYwGZ_XmuSJy3DEvw,133,4.0,PA
YQ5JtyN17HiblFCzeBIwrg,21,3.5,AB
a8yMJkV276XMHh3bJ39odA,38,4.0,PA
qnlOrV_z5PUUcW6BI3omeA,41,4.0,NJ
0SDdm3Xn4f_lRcmfxeEzwA,7,2.5,IL
tMZysJlRjlbMy9qWZuuPLA,27,4.0,PA
dhIpGsx1bMUC2nsV4ckB-A,29,2.0,PA
oage7vZHEIACcK0BAD5ZhA,42,3.5,IN
tSkopkuxZ6s-UYKCMRHJLg,58,3.0,MO
fKAxmycMFwO9qWVUAOQzOw,292,4.0,LA
GggqaORHYCbSh5DGGYysSw,8,3.5,PA
eUIsUpG6KAonYxGoExzy2Q,14,5.0,CA
To-Q61QhwvF-sxKHA2UXBw,30,3.0,AB
fVM3Yp8Nj0ScW1QAsePniw,39,3.5,TN
r_kfH02_5_mWuotd72VYkA,17,1.5,TN
gB1oksQrLAEfKfr4C6chBg,5,3.0,MO
fbSJAh28V9BuriO7VlO2nA,13,3.5,MO
wLV_IZfy6nrNbplZ5sHJKQ,264,3.5,TN
U7ON-atDF3vTpSzTgnTYyA,146,4.0,PA
j1Gkb3wSeo3klOEAhL75cQ,36,2.0,NJ
WVMfxStC0JxoA72nq-9QCg,71,4.0,FL
U1lGcthY52-LUPdxhV3qVw,57,3.5,CA
Nvidc0_2sYA5ZHrLmXs_0A,34,3.0,ID
YSSYgUjVz81AGZzykEAQcw,106,4.0,PA
20h7r_Rv_gnLibkJgYXRww,36,2.5,PA
iGdpNaFSHjjwEuUvMykm1w,166,4.0,IL
GHcEISzo5dSTYnE8jLEcMA,86,3.0,PA
FHiltqmqYGnE0Y1NM9ZZYA,24,3.5,PA
56AIvAU0yxOfVKPGwONjuA,8,4.0,FL
FPu9JcVfi4munRDBERzFBA,137,3.0,LA
m-5N-fwCIGK5NWMclTqOUw,100,3.5,PA
lO2ResGaRljPnvLhLlQSSg,129,3.5,ID
OBsS3EvPcah2yq6KphfEMg,34,3.5,PA
gA1lh453f4rCiOI_YhcLLg,8,4.0,IN
46VFbNnMnk46nt6yITnpsg,26,4.0,IN
ciQrHorElL1_ekMewnsDXg,28,4.5,PA
t6dxGaEy7XVfLf_VTcwHqA,15,2.0,TN
x4zIGn9xhUa7lY2jiKUtNw,5,4.0,FL
TczbLjWfkk9whsctkoA_dA,34,3.5,MO
5kjTHnn86cELzmuaXkfY3g,35,2.5,TN
v1h5pa9k21vMLA2a_UCthg,100,4.0,FL
yjPK1E98amkeSB-Oul8Y5g,44,3.5,FL
QVmRgzIN3S2hvOja0HmM8Q,18,2.5,NJ
dwUhzuZSl6HNQrTAUyLB8w,79,3.5,IN
iNIorN53rYMs09dinG7KgQ,15,3.5,PA
toz1COLNhAJCS4rxnDj-YQ,70,4.0,PA
ZdiI2vmyvRtVOX6eYuo9jg,32,4.0,FL
K71u1p0kfd1Ek42BgIs1xQ,11,3.5,MO
DSYVbqvHETkd_DWvmYxPXQ,5,5.0,NV
9U454aiscZzLytBdFXLMBg,87,3.0,PA
d-5kMts7CzenaPgDzesQDg,79,2.5,CA
hPSBImWXZdFoAx5AJnQtHg,11,3.0,PA
YMhoK-GYzEzgn8btGl4mQg,70,4.0,LA
2kXBqCeNyW3Oe9QOVUjOpA,9,2.5,PA
Rc4PVsKyv5VuSKcqRvQrEA,23,2.5,TN
IvJtcU04oMF5quUMk5XHlA,41,3.0,IN
Xzpm5E8JeFW8QSfDowksMQ,9,4.5,PA
D4N3kguo363wDH0S1yp6uQ,25,2.0,PA
B4HUGYHQualkBz5CyZYPdg,16,4.0,AZ
i8-a2AE0kdjC6X2ZGl6p2g,60,4.5,PA
CZZ0Ltz4FpOl2hSAKYNswQ,22,4.0,TN
mnyk_gnb60vFB2o6Y8c2Gw,87,4.0,DE
lzEMp7NDTb3wzQ-QbaBjjg,22,3.0,ID
TyNqrUGYSrAUrtGZOPGMcg,9,2.5,ID
P7p-rYAkkOnPURxXx3Tg8g,17,4.0,DE
edkzLrwlc2KGyYXR03LnvQ,36,4.5,PA
UjSyPFzZcd70c_nm3tnwtA,6,2.5,PA
M8421bKjYRaYeSkfgpnlog,17,3.5,FL
ZeJtTMFI_x0N_tSlvcPgOw,15,4.0,NJ
hsU84UpInlNdejDpp-wNKQ,277,4.0,FL
Sh1jcQBOyBnJde_bI4icGw,64,3.5,MO
BZ0QeNHS5TzMieUgUQ6aJA,88,4.5,TN
N_zgKDHop40kPOq_9Uz0Fg,93,3.0,PA
r4Ez7Lz7WgQQmdmXiSQ4iA,60,3.0,NJ
ArCCaPxPBDAqq14pfrO9qQ,27,3.5,PA
UXMe0nSRbvV7OUSXMjkLWA,28,4.5,NJ
FDzhgPXS0fM6SM7xpkO_4w,44,4.0,IN
ikONTzFKwachQtFtoMGeIQ,279,4.0,MO
FtgyT7Ke9S19ylFgrllrzg,16,3.0,IN
N8NB7lMryKMMf6SJUvzYVQ,66,4.0,DE
dQ3Q_ThgPIqvhc2JFBvbnA,8,3.0,IN
8177a74mJlYxKu0eLKpSAQ,7,2.5,NJ
Ay0j65KKb3sOrOFUVWs44g,111,4.5,PA
SoiacX2r2mvHqIh3GgRMUw,7,1.5,MO
Ih-G8aBBg9mkf-xjwAlneA,25,2.5,MO
u1uWs6f1NN_jMVIN-r-E-w,122,3.5,FL
-nhK5vmY9WU7W5PCXLpfkQ,6,3.0,PA
ZqtneH5BRpuOnhmvYKkohg,6,3.5,PA
bL89Cnw6D2exLgU68a8__A,28,3.0,PA
V5Bb9StvahgCSkBKXHMW8w,44,4.0,AB
52QPSc-MqIRFs4nBED_png,7,3.5,TN
OTNPMzKPb8LVQxX3fXJaqw,116,3.0,PA
WGBGKtaVb5iVjFfew2SApg,5,3.0,FL
RQpOPNHJReRnrsCD-2qEoA,209,4.0,LA
MeMioeVFFYtFltwlkC_-pg,115,4.0,TN
Ro1I-E9gwe3t67_jz2cMkA,150,3.5,LA
TcQagEH4haSQzvZGhzDCjA,138,3.5,PA
MXq33mK8euop8zHpuirOgg,15,3.0,MO
NJ9Qe-Ba1Pzf7ALbBl182g,26,4.0,AB
nFoUlBohsyxKso4-SZxDrg,12,4.0,ID
Tz10h4z2J6j2V9gD2fgGKA,42,3.5,PA
bjTnfHJEncc83exBS81ZqA,47,4.5,TN
TYylLv7GZ46PIiuum_G0gA,11,2.0,PA
k9Ms586e_elwkuSfku4Q1w,29,3.5,MO
x3LgJHNNPGNH81hKl_WzGg,8,4.5,AB
7dCyacu8LnFi5PR63uSntQ,122,4.5,IN
jYi4Gy91Mmhq7WzGcb3zLQ,16,3.5,PA
d9fxslElZTF8GptsgGfiUw,23,3.0,IN
IMLngTfC_a7wLEIr3QklPQ,47,3.5,PA
7kgF1JYwZQMUrHpBsULC2g,60,2.5,PA
OU6MIZ_uhz7CvkkDITTV5A,37,3.0,IN
TAPlXaRanHWAiUufwZs43Q,21,4.0,IN
_IaLAyHDcIhLYanECs6EiQ,21,3.0,PA
3esrPjBnk3bPu8DT7Y0mhQ,48,3.5,FL
k79ygmdDxEDXtLlR_rPrmQ,570,4.0,FL
oeOKkk67d3NTCXl24HOp2w,19,2.5,NJ
h2Ap7CLb2cjM-cw-fEA5tg,12,2.5,PA
A4lNNEM6ovL0et9hBnoDKw,263,4.0,PA
QciEf6I9aZ2_awkPNGwwkg,62,3.0,PA
1NvzccBgS0Xg3MWqN8Hw6Q,132,3.5,LA
